Chip Run Info,C:\Users\eva\Documents\Fluidigm\Result\DB\Amol\Amol progenitor 96.96 index sort\141023EES Amol index plate1\ChipRun.bml,1361995086,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2014-10-23 14:23:53,00:31:00,BIOMARKHD151
Application Version,4.1.2
Application Build,20140110.1735
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
S46-A46, P1 D10,Unknown,1,Tcf15,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A47, P1 D10,Unknown,1,Zfp37,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A48, P1 D10,Unknown,1,Klf1,Test,10.5480477571063,1,Pass,0.0203271675735251,84.7995737640707,999,1,
S46-A54, P1 D10,Unknown,1,Ccne1,Test,11.8018535070239,1,Pass,0.0203271675735251,83.2257884977289,999,1,
S46-A53, P1 D10,Unknown,1,Slamf1,Test,18.1563265057175,0,Fail,0.0203271675735251,999,76.667632420244,0,
S46-A52, P1 D10,Unknown,1,Lmo2,Test,10.6413895905423,1,Pass,0.0203271675735251,81.6536263844321,999,1,
S46-A51, P1 D10,Unknown,1,Gata1,Test,10.4523418088285,1,Pass,0.0203271675735251,82.2453437657215,999,1,
S46-A50, P1 D10,Unknown,1,Dntt,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A49, P1 D10,Unknown,1,Cd34,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A60, P1 D10,Unknown,1,Nfe2,Test,16.1141418506782,1,Pass,0.0203271675735251,84.0892804224657,999,1,
S46-A59, P1 D10,Unknown,1,Zfp612,Test,24.8775934415585,0,Fail,0.0203271675735251,999,77.3384883819642,0,
S46-A58, P1 D10,Unknown,1,Tcf3,Test,10.5525301497419,1,Pass,0.0203271675735251,85.1140435686737,999,1,
S46-A57, P1 D10,Unknown,1,Nkx2-3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A56, P1 D10,Unknown,1,Ly6a,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A55, P1 D10,Unknown,1,Etv6,Test,13.9356958955091,1,Pass,0.0203271675735251,81.1154533202124,999,1,
S46-A66, P1 D10,Unknown,1,CDK2,Test,12.1545624668403,1,Pass,0.0203271675735251,82.784965310179,999,1,
S46-A65, P1 D10,Unknown,1,Tal1,Test,12.6216744101056,1,Pass,0.0203271675735251,84.7453689081862,999,1,
S46-A64, P1 D10,Unknown,1,Meis1,Test,18.221407795846,1,Pass,0.0203271675735251,78.7841828300461,999,1,
S46-A63, P1 D10,Unknown,1,Gata2,Test,19.2090480466192,0,Fail,0.0203271675735251,999,78.1584262231143,0,
S46-A62, P1 D10,Unknown,1,Ebf1,Test,16.6891712118343,0,Fail,0.0203271675735251,999,77.9162048565827,0,
S46-A61, P1 D10,Unknown,1,Cd48,Test,17.6000813494845,1,Pass,0.0203271675735251,81.3446033180424,999,1,
S46-A72, P1 D10,Unknown,1,Pbx1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A71, P1 D10,Unknown,1,Zfpm1,Test,10.3013469835784,1,Pass,0.0203271675735251,83.9839866953043,999,1,
S46-A70, P1 D10,Unknown,1,Tcf7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A69, P1 D10,Unknown,1,Notch1,Test,17.747868531002,0,Fail,0.0203271675735251,999,75.4523771822651,0,
S46-A68, P1 D10,Unknown,1,Lyl1,Test,14.2080544019894,1,Pass,0.0203271675735251,87.2396211483668,999,1,
S46-A67, P1 D10,Unknown,1,Ezh1,Test,14.2862592846062,1,Pass,0.0203271675735251,79.8792406539967,999,1,
S46-A78, P1 D10,Unknown,1,CDK4,Test,9.49431861261229,1,Pass,0.0203271675735251,82.6209034818057,999,1,
S46-A77, P1 D10,Unknown,1,Tcfe2a,Test,10.3375268221942,1,Pass,0.0203271675735251,83.9591534506964,999,1,
S46-A76, P1 D10,Unknown,1,Mpl,Test,21.4975931162241,0,Fail,0.0203271675735251,999,78.8514957022366,0,
S46-A75, P1 D10,Unknown,1,Gfi1b,Test,11.4938994936211,1,Pass,0.0203271675735251,83.3393585044558,999,1,
S46-A74, P1 D10,Unknown,1,Egr1,Test,17.9712647566799,0,Fail,0.0203271675735251,999,999,0,
S46-A73, P1 D10,Unknown,1,Cdkn1a,Test,16.2732155752244,1,Pass,0.0203271675735251,82.0296059427881,999,1,
S46-A84, P1 D10,Unknown,1,pbx3,Test,15.9536774662738,1,Pass,0.0203271675735251,84.6733093932082,999,1,
S46-A83, P1 D10,Unknown,1,Cebpb,Test,21.2867067809545,1,Pass,0.0203271675735251,87.7646268366893,999,1,
S46-A82, P1 D10,Unknown,1,TEK,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A81, P1 D10,Unknown,1,Prdm5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A80, P1 D10,Unknown,1,Mdm2,Test,13.1711805330531,1,Pass,0.0203271675735251,79.9720840177391,999,1,
S46-A79, P1 D10,Unknown,1,GMNN,Test,9.88932429881849,1,Pass,0.0203271675735251,80.0903122654725,999,1,
S46-A90, P1 D10,Unknown,1,CDK6,Test,10.4838624352022,1,Pass,0.0203271675735251,80.4030915048253,999,1,
S46-A89, P1 D10,Unknown,1,Trp53,Test,11.2349579737762,1,Pass,0.0203271675735251,83.2131159606148,999,1,
S46-A88, P1 D10,Unknown,1,Myb,Test,13.0011018631499,1,Pass,0.0203271675735251,81.8814155526899,999,1,
S46-A87, P1 D10,Unknown,1,Hlf,Test,14.1698735359488,1,Pass,0.0203271675735251,80.9109813602831,999,1,
S46-A86, P1 D10,Unknown,1,Ezh2,Test,9.9210731209956,1,Pass,0.0203271675735251,76.7983317979956,999,1,
S46-A85, P1 D10,Unknown,1,Cdkn1b,Test,16.5312963147834,1,Pass,0.0203271675735251,82.323428959796,999,1,
S46-A96, P1 D10,Unknown,1,Runx1t1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S46-A95, P1 D10,Unknown,1,Erg,Test,19.2306369899549,0,Fail,0.0203271675735251,999,78.3378790215599,0,
S46-A94, P1 D10,Unknown,1,Tgm2,Test,11.9602526168774,1,Pass,0.0203271675735251,83.1240934007295,999,1,
S46-A93, P1 D10,Unknown,1,Prmt2,Test,20.4843405945972,0,Fail,0.0203271675735251,999,80.8956677785533,0,
S46-A92, P1 D10,Unknown,1,mettl7a1,Test,14.2599477431725,1,Pass,0.0203271675735251,84.1646752864189,999,1,
S46-A91, P1 D10,Unknown,1,Hk3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S51-A01, P1 E3,Unknown,1,Actb,Test,8.53541613983979,1,Pass,0.0203271675735251,83.3030497427511,999,1,
S51-A02, P1 E3,Unknown,1,Cdkn2d,Test,15.6255408589907,1,Pass,0.0203271675735251,83.5633294846328,999,1,
S51-A03, P1 E3,Unknown,1,Fgd5,Test,16.4557221248955,0,Fail,0.0203271675735251,999,80.2028601242398,0,
S51-A04, P1 E3,Unknown,1,Hoxb5,Test,16.8093144324884,0,Fail,0.0203271675735251,999,80.0310191625683,0,
S51-A05, P1 E3,Unknown,1,Myc,Test,12.8438345136329,1,Pass,0.0203271675735251,83.0844475075774,999,1,
S51-A06, P1 E3,Unknown,1,vwf,Test,14.6640896965449,0,Fail,0.0203271675735251,999,79.5201364652709,0,
S51-A07, P1 E3,Unknown,1,Cdt1,Test,12.6656306117432,1,Pass,0.0203271675735251,80.9718418796665,999,1,
S51-A08, P1 E3,Unknown,1,Ikzf1,Test,13.0655391438228,1,Pass,0.0203271675735251,82.3125621981606,999,1,
S51-A09, P1 E3,Unknown,1,Mitf,Test,16.6930600272744,1,Pass,0.0203271675735251,80.6898570074572,999,1,
S51-A10, P1 E3,Unknown,1,Rbl1,Test,11.8267182592011,1,Pass,0.0203271675735251,79.9689013991293,999,1,
S51-A11, P1 E3,Unknown,1,Trib2,Test,17.1541088364958,1,Fail,0.0203271675735251,81.3303250927241,999,1,
S51-A12, P1 E3,Unknown,1,Fli1,Test,13.4275933090481,1,Pass,0.0203271675735251,85.0842603771374,999,1,
S51-A13, P1 E3,Unknown,1,Ccnd1,Test,17.6206073625313,0,Fail,0.0203271675735251,999,999,0,
S51-A14, P1 E3,Unknown,1,Cebpa,Test,12.1941760922346,1,Pass,0.0203271675735251,78.8163934973594,999,1,
S51-A15, P1 E3,Unknown,1,Flt3,Test,13.2536693209907,1,Pass,0.0203271675735251,81.1892553676893,999,1,
S51-A16, P1 E3,Unknown,1,Il7r,Test,15.4863572203974,0,Fail,0.0203271675735251,999,77.2682715381611,0,
S51-A17, P1 E3,Unknown,1,Nfil3,Test,14.6574279248841,0,Fail,0.0203271675735251,999,74.6216070189814,0,
S51-A18, P1 E3,Unknown,1,Cbfa2t3,Test,14.2179177205868,0,Pass,0.0203271675735251,86.8390965773557,75.7485489313561,0.706673423553753,
S51-A19, P1 E3,Unknown,1,Cebpe,Test,16.1358936541743,0,Fail,0.0203271675735251,999,81.2466945469945,0,
S51-A20, P1 E3,Unknown,1,IKZF2,Test,13.5462696882846,0,Fail,0.0203271675735251,999,82.1955067707367,0,
S51-A21, P1 E3,Unknown,1,Mllt3,Test,14.9265277407347,1,Pass,0.0203271675735251,82.348263523607,999,1,
S51-A22, P1 E3,Unknown,1,Rbl2,Test,14.2285809183566,1,Pass,0.0203271675735251,81.0445871246949,999,1,
S51-A23, P1 E3,Unknown,1,trib3,Test,18.2370295726292,0,Fail,0.0203271675735251,999,79.2115774838244,0,
S51-A24, P1 E3,Unknown,1,Gfi1,Test,14.2109917901396,1,Pass,0.0203271675735251,84.8209072837243,999,1,
S51-A25, P1 E3,Unknown,1,Ccnd2,Test,13.3502915357634,1,Pass,0.0203271675735251,84.9550669524359,999,1,
S51-A26, P1 E3,Unknown,1,Csf2rb,Test,13.4245606912824,1,Pass,0.0203271675735251,80.9342617478843,999,1,
S51-A27, P1 E3,Unknown,1,Fos,Test,16.5249613498643,0,Fail,0.0203271675735251,999,999,0,
S51-A28, P1 E3,Unknown,1,Jun,Test,14.29177420119,1,Pass,0.0203271675735251,84.8112722461673,999,1,
S51-A29, P1 E3,Unknown,1,Rb1,Test,13.2943304731468,1,Pass,0.0203271675735251,80.6146931359471,999,1,
S51-A30, P1 E3,Unknown,1,cbx6,Test,13.9817025136761,1,Pass,0.0203271675735251,83.8914093567358,999,1,
S51-A31, P1 E3,Unknown,1,Csf1r,Test,16.4020579237299,1,Pass,0.0203271675735251,82.9148596199284,999,1,
S51-A32, P1 E3,Unknown,1,Itga2b,Test,13.3844144771384,0,Fail,0.0203271675735251,999,82.1899259714353,0,
S51-A33, P1 E3,Unknown,1,ndn,Test,15.1042469653612,0,Fail,0.0203271675735251,999,80.2933429720554,0,
S51-A34, P1 E3,Unknown,1,Runx1,Test,10.9698433413761,0,Pass,0.0203271675735251,84.1660333640044,75.2127068619726,0.480868709510053,
S51-A35, P1 E3,Unknown,1,zbtb20,Test,17.4125103082436,1,Fail,0.0203271675735251,79.0472281893029,999,1,
S51-A36, P1 E3,Unknown,1,Hhex ,Test,13.4667778267557,1,Pass,0.0203271675735251,83.1562146974661,999,1,
S51-A37, P1 E3,Unknown,1,Ccnd3,Test,12.202118314745,1,Pass,0.0203271675735251,84.8120938127221,999,1,
S51-A38, P1 E3,Unknown,1,Dnmt3a,Test,12.7880679250686,1,Pass,0.0203271675735251,81.9975802586361,999,1,
S51-A39, P1 E3,Unknown,1,Gapdh,Test,8.93720740890595,1,Pass,0.0203271675735251,83.8655254405366,999,1,
S51-A40, P1 E3,Unknown,1,Kit,Test,11.225501593987,1,Pass,0.0203271675735251,80.5667026221549,999,1,
S51-A41, P1 E3,Unknown,1,Sfpi,Test,12.5861466547627,1,Pass,0.0203271675735251,82.6835393452746,999,1,
S51-A42, P1 E3,Unknown,1,Cbx7,Test,18.785831435726,1,Pass,0.0203271675735251,80.7434989330075,999,1,
S51-A43, P1 E3,Unknown,1,Epor,Test,17.1038329940867,0,Fail,0.0203271675735251,999,80.7847758467708,0,
S51-A44, P1 E3,Unknown,1,Ldb1,Test,11.6338118651775,1,Pass,0.0203271675735251,83.1353065454649,999,1,
S51-A45, P1 E3,Unknown,1,Nfat5,Test,12.5144029708473,1,Pass,0.0203271675735251,81.6327768753108,999,1,
S51-A46, P1 E3,Unknown,1,Tcf15,Test,999,0,Fail,0.0203271675735251,999,999,0,
S51-A47, P1 E3,Unknown,1,Zfp37,Test,14.7527702971086,1,Pass,0.0203271675735251,79.1535294134642,999,1,
S51-A48, P1 E3,Unknown,1,Klf1,Test,16.4766499736833,0,Fail,0.0203271675735251,999,80.595796845405,0,
S51-A54, P1 E3,Unknown,1,Ccne1,Test,16.734497617476,1,Pass,0.0203271675735251,83.0308284294187,999,1,
S51-A53, P1 E3,Unknown,1,Slamf1,Test,17.3730352157152,1,Pass,0.0203271675735251,80.0546812605731,999,1,
S51-A52, P1 E3,Unknown,1,Lmo2,Test,10.7226215982694,1,Pass,0.0203271675735251,81.5725614760756,999,1,
S51-A51, P1 E3,Unknown,1,Gata1,Test,17.9297149694511,1,Fail,0.0203271675735251,80.628663581323,999,1,
S51-A50, P1 E3,Unknown,1,Dntt,Test,17.5856401349228,1,Pass,0.0203271675735251,78.8271874962048,999,1,
S51-A49, P1 E3,Unknown,1,Cd34,Test,9.38470272962294,1,Pass,0.0203271675735251,80.6175209553877,999,1,
S51-A60, P1 E3,Unknown,1,Nfe2,Test,14.7646315454468,1,Pass,0.0203271675735251,83.8587977910607,999,1,
S51-A59, P1 E3,Unknown,1,Zfp612,Test,17.5929743773662,0,Fail,0.0203271675735251,999,78.2643131108597,0,
S51-A58, P1 E3,Unknown,1,Tcf3,Test,11.9683346868256,1,Pass,0.0203271675735251,85.063180520048,999,1,
S51-A57, P1 E3,Unknown,1,Nkx2-3,Test,15.5423864163325,0,Fail,0.0203271675735251,999,79.9616259850735,0,
S51-A56, P1 E3,Unknown,1,Ly6a,Test,16.9852047291534,0,Fail,0.0203271675735251,999,999,0,
S51-A55, P1 E3,Unknown,1,Etv6,Test,10.9476867081224,1,Pass,0.0203271675735251,81.0761989819509,999,1,
S51-A66, P1 E3,Unknown,1,CDK2,Test,12.9387354538667,1,Pass,0.0203271675735251,82.7570858087373,999,1,
S51-A65, P1 E3,Unknown,1,Tal1,Test,13.9965440263978,1,Pass,0.0203271675735251,84.0800794591694,999,1,
S51-A64, P1 E3,Unknown,1,Meis1,Test,12.3640594670162,1,Pass,0.0203271675735251,78.8729951080384,999,1,
S51-A63, P1 E3,Unknown,1,Gata2,Test,13.4355884980971,1,Pass,0.0203271675735251,84.1691657085851,999,1,
S51-A62, P1 E3,Unknown,1,Ebf1,Test,14.4967108634815,0,Fail,0.0203271675735251,999,78.7306000289567,0,
S51-A61, P1 E3,Unknown,1,Cd48,Test,15.9803823079947,1,Pass,0.0203271675735251,81.6764589713417,999,1,
S51-A72, P1 E3,Unknown,1,Pbx1,Test,16.5297182938919,0,Fail,0.0203271675735251,999,999,0,
S51-A71, P1 E3,Unknown,1,Zfpm1,Test,14.6238258968936,1,Pass,0.0203271675735251,83.3109614649902,999,1,
S51-A70, P1 E3,Unknown,1,Tcf7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S51-A69, P1 E3,Unknown,1,Notch1,Test,14.8331753575205,0,Pass,0.0203271675735251,83.3143456955858,75.2216237603007,0.385468192691695,
S51-A68, P1 E3,Unknown,1,Lyl1,Test,14.0735501397251,1,Pass,0.0203271675735251,87.2586492794761,999,1,
S51-A67, P1 E3,Unknown,1,Ezh1,Test,14.767837792922,1,Pass,0.0203271675735251,79.8302983117081,999,1,
S51-A78, P1 E3,Unknown,1,CDK4,Test,10.1158033093253,1,Pass,0.0203271675735251,82.5501516392537,999,1,
S51-A77, P1 E3,Unknown,1,Tcfe2a,Test,11.5966290026273,1,Pass,0.0203271675735251,83.738979750375,999,1,
S51-A76, P1 E3,Unknown,1,Mpl,Test,14.5193185127592,1,Pass,0.0203271675735251,84.7108782864911,999,1,
S51-A75, P1 E3,Unknown,1,Gfi1b,Test,15.5294059850324,1,Pass,0.0203271675735251,82.8720416534872,999,1,
S51-A74, P1 E3,Unknown,1,Egr1,Test,15.0345943302405,0,Fail,0.0203271675735251,999,999,0,
S51-A73, P1 E3,Unknown,1,Cdkn1a,Test,18.4426996131831,0,Fail,0.0203271675735251,999,999,0,
S51-A84, P1 E3,Unknown,1,pbx3,Test,17.0070669831528,1,Pass,0.0203271675735251,84.2001163010663,999,1,
S51-A83, P1 E3,Unknown,1,Cebpb,Test,13.9154517244187,0,Fail,0.0203271675735251,999,80.0246163339455,0,
S51-A82, P1 E3,Unknown,1,TEK,Test,14.19414670722,1,Pass,0.0203271675735251,78.2278741733993,999,1,
S51-A81, P1 E3,Unknown,1,Prdm5,Test,13.6171516083097,1,Pass,0.0203271675735251,79.8850833514294,999,1,
S51-A80, P1 E3,Unknown,1,Mdm2,Test,15.5766090071163,1,Pass,0.0203271675735251,79.4378625830865,999,1,
S51-A79, P1 E3,Unknown,1,GMNN,Test,11.3851273083618,1,Pass,0.0203271675735251,80.0583926859491,999,1,
S51-A90, P1 E3,Unknown,1,CDK6,Test,9.7001850001151,1,Pass,0.0203271675735251,80.3939599486944,999,1,
S51-A89, P1 E3,Unknown,1,Trp53,Test,12.3582545719068,1,Pass,0.0203271675735251,83.1515743541796,999,1,
S51-A88, P1 E3,Unknown,1,Myb,Test,10.20819963796,1,Pass,0.0203271675735251,81.9382866393646,999,1,
S51-A87, P1 E3,Unknown,1,Hlf,Test,13.6104418312215,1,Pass,0.0203271675735251,80.8944919309077,999,1,
S51-A86, P1 E3,Unknown,1,Ezh2,Test,11.1769341385177,1,Pass,0.0203271675735251,76.7920025378049,999,1,
S51-A85, P1 E3,Unknown,1,Cdkn1b,Test,14.4323286330858,1,Pass,0.0203271675735251,82.1567165705766,999,1,
S51-A96, P1 E3,Unknown,1,Runx1t1,Test,17.0940106257951,0,Fail,0.0203271675735251,999,79.2527419562221,0,
S51-A95, P1 E3,Unknown,1,Erg,Test,12.3283473244582,1,Pass,0.0203271675735251,85.0216230798048,999,1,
S51-A94, P1 E3,Unknown,1,Tgm2,Test,19.9106569942902,0,Fail,0.0203271675735251,999,80.8636521977834,0,
S51-A93, P1 E3,Unknown,1,Prmt2,Test,16.0172911450563,1,Pass,0.0203271675735251,85.0476871240371,999,1,
S51-A92, P1 E3,Unknown,1,mettl7a1,Test,15.8778272888437,1,Pass,0.0203271675735251,83.7344141186953,999,1,
S51-A91, P1 E3,Unknown,1,Hk3,Test,12.901478835481,1,Pass,0.0203271675735251,83.6532681546348,999,1,
S45-A01, P1 D9,Unknown,1,Actb,Test,10.1476435776716,1,Pass,0.0203271675735251,83.3564726821732,999,1,
S45-A02, P1 D9,Unknown,1,Cdkn2d,Test,17.1314198378965,1,Pass,0.0203271675735251,84.1919941627535,999,1,
S45-A03, P1 D9,Unknown,1,Fgd5,Test,19.5260068031122,1,Pass,0.0203271675735251,86.2591832301962,999,1,
S45-A04, P1 D9,Unknown,1,Hoxb5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A05, P1 D9,Unknown,1,Myc,Test,12.5758776842117,1,Pass,0.0203271675735251,83.4082926168479,999,1,
S45-A06, P1 D9,Unknown,1,vwf,Test,18.3949065228003,0,Fail,0.0203271675735251,999,79.0752399180048,0,
S45-A07, P1 D9,Unknown,1,Cdt1,Test,14.2490596006194,1,Pass,0.0203271675735251,81.0893241062563,999,1,
S45-A08, P1 D9,Unknown,1,Ikzf1,Test,14.2391675953828,1,Pass,0.0203271675735251,82.5534869015156,999,1,
S45-A09, P1 D9,Unknown,1,Mitf,Test,15.9160916219827,0,Fail,0.0203271675735251,999,999,0,
S45-A10, P1 D9,Unknown,1,Rbl1,Test,13.8941606274626,1,Pass,0.0203271675735251,79.9451927209957,999,1,
S45-A11, P1 D9,Unknown,1,Trib2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A12, P1 D9,Unknown,1,Fli1,Test,15.0694822424618,1,Pass,0.0203271675735251,85.5367086725432,999,1,
S45-A13, P1 D9,Unknown,1,Ccnd1,Test,14.9780520171487,1,Pass,0.0203271675735251,83.1168390062544,999,1,
S45-A14, P1 D9,Unknown,1,Cebpa,Test,12.6692029546658,1,Pass,0.0203271675735251,78.7572766680939,999,1,
S45-A15, P1 D9,Unknown,1,Flt3,Test,14.6294474931519,1,Pass,0.0203271675735251,81.266054561964,999,1,
S45-A16, P1 D9,Unknown,1,Il7r,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A17, P1 D9,Unknown,1,Nfil3,Test,16.7616930412157,0,Fail,0.0203271675735251,999,74.6103183549936,0,
S45-A18, P1 D9,Unknown,1,Cbfa2t3,Test,17.2271111361765,0,Pass,0.0203271675735251,86.9742978293078,75.1095260216643,0.743806549778211,
S45-A19, P1 D9,Unknown,1,Cebpe,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A20, P1 D9,Unknown,1,IKZF2,Test,14.4565901797378,0,Fail,0.0203271675735251,999,82.2561019272539,0,
S45-A21, P1 D9,Unknown,1,Mllt3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A22, P1 D9,Unknown,1,Rbl2,Test,15.8715502256513,1,Pass,0.0203271675735251,81.0197550628406,999,1,
S45-A23, P1 D9,Unknown,1,trib3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A24, P1 D9,Unknown,1,Gfi1,Test,14.770322007047,1,Pass,0.0203271675735251,85.079728808615,999,1,
S45-A25, P1 D9,Unknown,1,Ccnd2,Test,13.9356879751326,1,Pass,0.0203271675735251,85.0316507338165,999,1,
S45-A26, P1 D9,Unknown,1,Csf2rb,Test,14.2086164031879,1,Pass,0.0203271675735251,81.16546544163,999,1,
S45-A27, P1 D9,Unknown,1,Fos,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A28, P1 D9,Unknown,1,Jun,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A29, P1 D9,Unknown,1,Rb1,Test,15.7052967543965,1,Pass,0.0203271675735251,81.0099559794956,999,1,
S45-A30, P1 D9,Unknown,1,cbx6,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A31, P1 D9,Unknown,1,Csf1r,Test,14.4765784934198,1,Pass,0.0203271675735251,83.0716510089662,999,1,
S45-A32, P1 D9,Unknown,1,Itga2b,Test,18.2217597364402,0,Fail,0.0203271675735251,999,82.2247971004049,0,
S45-A33, P1 D9,Unknown,1,ndn,Test,23.362101516802,1,Pass,0.0203271675735251,86.7836429729014,999,1,
S45-A34, P1 D9,Unknown,1,Runx1,Test,13.1586017592884,0,Pass,0.0203271675735251,84.3782765933165,74.8047838010528,0.757849812538183,
S45-A35, P1 D9,Unknown,1,zbtb20,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A36, P1 D9,Unknown,1,Hhex ,Test,15.0583823126351,1,Pass,0.0203271675735251,83.5582895084216,999,1,
S45-A37, P1 D9,Unknown,1,Ccnd3,Test,14.6543304965102,1,Pass,0.0203271675735251,84.9886780098058,999,1,
S45-A38, P1 D9,Unknown,1,Dnmt3a,Test,14.1966285889682,1,Pass,0.0203271675735251,82.0618550023037,999,1,
S45-A39, P1 D9,Unknown,1,Gapdh,Test,10.294079392332,1,Pass,0.0203271675735251,83.7000508113811,999,1,
S45-A40, P1 D9,Unknown,1,Kit,Test,12.327687569823,1,Pass,0.0203271675735251,80.6768234780903,999,1,
S45-A41, P1 D9,Unknown,1,Sfpi,Test,12.6583508828944,1,Pass,0.0203271675735251,82.8484987302103,999,1,
S45-A42, P1 D9,Unknown,1,Cbx7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A43, P1 D9,Unknown,1,Epor,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A44, P1 D9,Unknown,1,Ldb1,Test,13.8889965815321,1,Pass,0.0203271675735251,83.1124222941644,999,1,
S45-A45, P1 D9,Unknown,1,Nfat5,Test,18.0341645495762,1,Pass,0.0203271675735251,81.6827389588116,999,1,
S45-A46, P1 D9,Unknown,1,Tcf15,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A47, P1 D9,Unknown,1,Zfp37,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A48, P1 D9,Unknown,1,Klf1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A54, P1 D9,Unknown,1,Ccne1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A53, P1 D9,Unknown,1,Slamf1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A52, P1 D9,Unknown,1,Lmo2,Test,12.048030009525,1,Pass,0.0203271675735251,81.6686748656612,999,1,
S45-A51, P1 D9,Unknown,1,Gata1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A50, P1 D9,Unknown,1,Dntt,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A49, P1 D9,Unknown,1,Cd34,Test,11.4989873922699,1,Pass,0.0203271675735251,80.6666740063908,999,1,
S45-A60, P1 D9,Unknown,1,Nfe2,Test,17.5944034873242,1,Pass,0.0203271675735251,84.1697467581631,999,1,
S45-A59, P1 D9,Unknown,1,Zfp612,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A58, P1 D9,Unknown,1,Tcf3,Test,13.3117025440304,1,Pass,0.0203271675735251,85.1455058950151,999,1,
S45-A57, P1 D9,Unknown,1,Nkx2-3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A56, P1 D9,Unknown,1,Ly6a,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A55, P1 D9,Unknown,1,Etv6,Test,11.7604182833389,1,Pass,0.0203271675735251,81.1638653805141,999,1,
S45-A66, P1 D9,Unknown,1,CDK2,Test,15.2485119761428,1,Pass,0.0203271675735251,82.7476701100914,999,1,
S45-A65, P1 D9,Unknown,1,Tal1,Test,16.2726439017318,1,Pass,0.0203271675735251,84.4974772562865,999,1,
S45-A64, P1 D9,Unknown,1,Meis1,Test,15.7639426099064,1,Pass,0.0203271675735251,78.8826338089612,999,1,
S45-A63, P1 D9,Unknown,1,Gata2,Test,19.7803102619031,1,Pass,0.0203271675735251,84.2828558388925,999,1,
S45-A62, P1 D9,Unknown,1,Ebf1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A61, P1 D9,Unknown,1,Cd48,Test,16.7012796292017,1,Pass,0.0203271675735251,81.3825750291789,999,1,
S45-A72, P1 D9,Unknown,1,Pbx1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A71, P1 D9,Unknown,1,Zfpm1,Test,16.7339787406147,1,Pass,0.0203271675735251,83.933250686504,999,1,
S45-A70, P1 D9,Unknown,1,Tcf7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S45-A69, P1 D9,Unknown,1,Notch1,Test,15.2694385217807,1,Pass,0.0203271675735251,83.8856762534879,74.5056070956963,0.845839161604933,
S45-A68, P1 D9,Unknown,1,Lyl1,Test,15.2509130025893,1,Pass,0.0203271675735251,87.2561269657993,999,1,
S45-A67, P1 D9,Unknown,1,Ezh1,Test,17.2892531468506,1,Pass,0.0203271675735251,79.9534691910461,999,1,
S45-A78, P1 D9,Unknown,1,CDK4,Test,11.5218535981591,1,Pass,0.0203271675735251,82.6587731048059,999,1,
S45-A77, P1 D9,Unknown,1,Tcfe2a,Test,13.4215920129788,1,Pass,0.0203271675735251,83.9507699124953,999,1,
S45-A76, P1 D9,Unknown,1,Mpl,Test,999,0,Fail,0.0203271675735251,999,999,0,
